"nutrient","country","iso3","sex_id","age_id","sev_base","sev_high","sev_delta"
"Calcium","Afghanistan","AFG",2,32,99.4876043860202,99.4863487327768,-0.00125565324340471
"Calcium","Afghanistan","AFG",2,33,99.7634206649659,99.7627607435675,-0.00065992139842308
"Calcium","Albania","ALB",1,5,3.176513936569e-14,4.15819171761362e-14,9.81677781044612e-15
"Calcium","Albania","ALB",1,6,0,0,0
"Calcium","Albania","ALB",1,7,5.60759596961852e-07,6.32427009312716e-07,7.16674123508644e-08
"Calcium","Albania","ALB",1,8,0,0,0
"Calcium","Albania","ALB",1,9,0,0,0
"Calcium","Albania","ALB",1,10,0,0,0
"Calcium","Albania","ALB",1,11,1.00592474772573e-16,1.36863197485445e-16,3.6270722712872e-17
"Calcium","Albania","ALB",1,12,3.12511846071528e-12,3.89869688110119e-12,7.73578420385909e-13
"Calcium","Albania","ALB",1,13,1.5537468968743e-12,1.94236398242753e-12,3.88617085553232e-13
"Calcium","Albania","ALB",1,14,7.53327335647429e-13,9.45708817081121e-13,1.92381481433692e-13
"Calcium","Albania","ALB",1,15,1.54019622100154e-06,1.75538172773783e-06,2.15185506736298e-07
"Calcium","Albania","ALB",1,16,0.0739464854478908,0.0777980566002553,0.00385157115236448
"Calcium","Albania","ALB",1,17,0.0242647405049382,0.0257620876773983,0.00149734717246007
"Calcium","Albania","ALB",1,18,0.000828166517705418,0.000898476024327739,7.03095066223218e-05
"Calcium","Albania","ALB",1,19,1.58635927462808e-05,1.76599293802419e-05,1.79633663396108e-06
"Calcium","Albania","ALB",1,20,6.83320347845742e-06,7.66250856582726e-06,8.29305087369843e-07
"Calcium","Albania","ALB",1,30,3.06559633916813e-06,3.45885331243515e-06,3.93256973267018e-07
"Calcium","Albania","ALB",1,31,4.81802398744467e-05,5.35367014471732e-05,5.35646157272653e-06
"Calcium","Albania","ALB",1,32,1.62263183237094e-09,1.89407924051757e-09,2.71447408146623e-10
"Calcium","Albania","ALB",1,33,1.62263183237094e-09,1.89407924051757e-09,2.71447408146623e-10
"Calcium","Albania","ALB",2,5,2.70957562563428e-15,3.60732886583854e-15,8.9775324020426e-16
"Calcium","Albania","ALB",2,6,0,0,0
"Calcium","Albania","ALB",2,7,0.000161143219756524,0.000175382021933846,1.42388021773217e-05
"Calcium","Albania","ALB",2,8,1.1870498330123e-06,1.33209952271402e-06,1.45049689701726e-07
"Calcium","Albania","ALB",2,9,2.55052784214588e-09,3.00379474371732e-09,4.53266901571432e-10
"Calcium","Albania","ALB",2,10,8.21080014825423e-10,9.71133450814998e-10,1.50053435989575e-10
"Calcium","Albania","ALB",2,11,2.02265157519983e-07,2.32231193070701e-07,2.99660355507183e-08
"Calcium","Albania","ALB",2,12,1.11430984395312e-06,1.26739927964987e-06,1.5308943569675e-07
"Calcium","Albania","ALB",2,13,1.03355148670578e-06,1.17450193623723e-06,1.40950449531443e-07
"Calcium","Albania","ALB",2,14,1.04747981948446e-07,1.20549939551456e-07,1.58019576030102e-08
"Calcium","Albania","ALB",2,15,0.186373515462031,0.194613830305523,0.00824031484349155
"Calcium","Albania","ALB",2,16,0.750217916563736,0.77586142160336,0.0256435050396233
"Calcium","Albania","ALB",2,17,0.0453000803734757,0.0477627152909813,0.0024626349175056
"Calcium","Albania","ALB",2,18,0.00601822562917356,0.00643004246855838,0.000411816839384818
"Calcium","Albania","ALB",2,19,0.00350715658004279,0.0037659278764843,0.000258771296441507
"Calcium","Albania","ALB",2,20,0.000811982410049817,0.000878986417560518,6.70040075107005e-05
"Calcium","Albania","ALB",2,30,1.09601596952317e-05,1.21759124534899e-05,1.21575275825814e-06
"Calcium","Albania","ALB",2,31,1.42144318029349e-05,1.57723780272138e-05,1.55794622427887e-06
"Calcium","Albania","ALB",2,32,1.14811651305865e-05,1.27541440521421e-05,1.27297892155553e-06
"Calcium","Albania","ALB",2,33,1.06356106701926e-07,1.20688160037189e-07,1.43320533352624e-08
"Calcium","Algeria","DZA",1,5,37.1678737643049,37.6282562638639,0.460382499559081
"Calcium","Algeria","DZA",1,6,14.4279093808754,14.9117465918069,0.48383721093149
"Calcium","Algeria","DZA",1,7,60.0456476552751,60.7674745425284,0.721826887253329
"Calcium","Algeria","DZA",1,8,21.5258755406523,22.3776946212545,0.85181908060218
"Calcium","Algeria","DZA",1,9,23.9457296210583,24.59917046906,0.653440848001697
"Calcium","Algeria","DZA",1,10,22.959099995632,23.6266295089002,0.667529513268214
"Calcium","Algeria","DZA",1,11,25.8462506176488,26.4980653404102,0.651814722761362
"Calcium","Algeria","DZA",1,12,29.610005680539,30.2191119654132,0.609106284874233
"Calcium","Algeria","DZA",1,13,28.5888744781153,29.2108737563574,0.62199927824205
"Calcium","Algeria","DZA",1,14,26.6544720994266,27.2818627495235,0.627390650096942
"Calcium","Algeria","DZA",1,15,39.6568526840011,40.2560450382356,0.599192354234482
"Calcium","Algeria","DZA",1,16,61.1647156472402,61.5939749661701,0.429259318929844
"Calcium","Algeria","DZA",1,17,57.5070484359306,57.9547816062171,0.447733170286455
"Calcium","Algeria","DZA",1,18,57.5545177455699,58.1162165747855,0.561698829215615
"Calcium","Algeria","DZA",1,19,56.2897401085799,56.8708224308333,0.581082322253408
"Calcium","Algeria","DZA",1,20,54.3994611617598,54.9657006692779,0.566239507518063
"Calcium","Algeria","DZA",1,30,51.2337286342171,51.8183594841646,0.584630849947452
"Calcium","Algeria","DZA",1,31,52.6203691758169,53.1392985000559,0.518929324238925
"Calcium","Algeria","DZA",1,32,43.2585493517149,44.1145452892386,0.855995937523687
"Calcium","Algeria","DZA",1,33,43.2585493517149,44.1145452892386,0.855995937523687
"Calcium","Algeria","DZA",2,5,36.2807842576392,36.7577070316009,0.476922773961675
"Calcium","Algeria","DZA",2,6,10.2614505809889,10.7132564732134,0.451805892224552
"Calcium","Algeria","DZA",2,7,74.4026319255782,74.9803167139227,0.577684788344499
"Calcium","Algeria","DZA",2,8,66.932331650558,67.5687560614987,0.636424410940705
"Calcium","Algeria","DZA",2,9,42.5780260809951,43.2502901402518,0.672264059256634
"Calcium","Algeria","DZA",2,10,41.5832587918998,42.2921517188643,0.708892926964459
"Calcium","Algeria","DZA",2,11,43.4351005989631,44.0848524354477,0.649751836484612
"Calcium","Algeria","DZA",2,12,44.132853740772,44.7568564676176,0.624002726845582
"Calcium","Algeria","DZA",2,13,43.911748070306,44.5569244209558,0.645176350649784
"Calcium","Algeria","DZA",2,14,40.4452423696175,41.1426918067573,0.697449437139774
"Calcium","Algeria","DZA",2,15,70.6862173397208,71.1008622112865,0.414644871565656
"Calcium","Algeria","DZA",2,16,73.8730455247833,74.2395970464479,0.366551521664647
"Calcium","Algeria","DZA",2,17,71.1744569720065,71.6308201701305,0.456363198124052
"Calcium","Algeria","DZA",2,18,67.9648156407684,68.4827426837467,0.5179270429784
"Calcium","Algeria","DZA",2,19,66.4047428473834,66.8767004738006,0.471957626417208
"Calcium","Algeria","DZA",2,20,63.9818936298141,64.5531404348842,0.571246805070089
"Calcium","Algeria","DZA",2,30,60.2443388663596,60.8975177124373,0.653178846077772
"Calcium","Algeria","DZA",2,31,60.3261489063715,60.9675144240445,0.641365517672952
"Calcium","Algeria","DZA",2,32,60.3364566046692,60.9834054048779,0.646948800208698
"Calcium","Algeria","DZA",2,33,59.6279254797998,60.4719950845403,0.844069604740483
"Calcium","Angola","AGO",1,5,99.5360946091904,99.5314536126931,-0.00464099649724403
"Calcium","Angola","AGO",1,6,99.8730713780907,99.8712268341317,-0.00184454395896694
"Calcium","Angola","AGO",1,7,99.9799993772304,99.9799993563465,-2.08838883963836e-08
"Calcium","Angola","AGO",1,8,99.9799699599118,99.9799688571975,-1.10271426478903e-06
"Calcium","Angola","AGO",1,9,98.1167661042981,98.1063546521856,-0.0104114521124359
"Calcium","Angola","AGO",1,10,96.0395191585286,96.0234220784045,-0.0160970801241263
"Calcium","Angola","AGO",1,11,94.4173978439811,94.3981077175692,-0.0192901264119314
"Calcium","Angola","AGO",1,12,93.7947257111612,93.7741336580526,-0.020592053108615
"Calcium","Angola","AGO",1,13,92.6011040327563,92.5785920907915,-0.0225119419648223
"Calcium","Angola","AGO",1,14,92.5141400711597,92.4913789326118,-0.0227611385479491
"Calcium","Angola","AGO",1,15,92.8218078106521,92.804357800417,-0.0174500102351232
"Calcium","Angola","AGO",1,16,96.8624708472096,96.8549031799746,-0.00756766723495161
"Calcium","Angola","AGO",1,17,96.934660365574,96.925026666907,-0.00963369866691721
"Calcium","Angola","AGO",1,18,99.9799960236251,99.9799959066092,-1.17015915179763e-07
"Calcium","Angola","AGO",1,19,99.9799958727676,99.9799957510869,-1.21680713505157e-07
"Calcium","Angola","AGO",1,20,99.9799957962231,99.9799956721727,-1.24050416161481e-07
"Calcium","Angola","AGO",1,30,99.9799959013005,99.9799957805027,-1.20797864155975e-07
