,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
ARE_MA_FO..PC,United Arab Emirates,Maize and products,Per-capita food consumption [kg/p/d],225,ARE,1,MA,211,FO..PC,0.831724582,0.790653024,0.788950009,0.782125215,0.782621598,0.776690899,0.761092395,0.744669401,0.733628409,0.722984554,0.722868328,0.723770554,0.725370213,0.72714539,0.728746127,0.729772233,0.73017155,0.730045728,0.729531738,0.728795715,0.727999954
ARE_MK_FO..PC,United Arab Emirates,Milk and Dairy,Per-capita food consumption [kg/p/d],225,ARE,18,MK,211,FO..PC,9.29441059,9.40146192,10.4215875,9.886053445,10.62954819,10.48709738,10.18796425,10.92249186,9.993393613,9.649696634,9.722628947,9.81493939,9.898571445,9.980656883,10.07115961,10.1575469,10.24050341,10.31966942,10.39753593,10.4749742,10.55318185
ARE_OCG_FO..PC,United Arab Emirates,Other Coarse Grains,Per-capita food consumption [kg/p/d],225,ARE,3,OCG,211,FO..PC,8.84241E-05,7.47288E-05,8.07292E-05,7.63751E-05,7.13136E-05,6.29245E-05,5.71913E-05,6.6546E-05,5.85562E-05,5.39649E-05,5.38137E-05,5.37679E-05,5.37761E-05,5.37843E-05,5.37872E-05,5.37522E-05,5.36723E-05,5.35554E-05,5.3409E-05,5.32479E-05,5.30804E-05
ARE_OOS_FO..PC,United Arab Emirates,Other Oilseeds,Per-capita food consumption [kg/p/d],225,ARE,10,OOS,211,FO..PC,2.9676E-05,3.1133E-05,3.09794E-05,3.14335E-05,3.03071E-05,2.94943E-05,2.91274E-05,2.8723E-05,2.82971E-05,2.78865E-05,2.7886E-05,2.78192E-05,2.78224E-05,2.78486E-05,2.78457E-05,2.78268E-05,2.77865E-05,2.77311E-05,2.7659E-05,2.75791E-05,2.74968E-05
ARE_PK_FO..PC,United Arab Emirates,Ovine,Per-capita food consumption [kg/p/d],225,ARE,16,PK,211,FO..PC,2.255350424,2.124093578,2.221660845,2.390524216,2.558023725,2.155494628,1.993105852,2.005869716,2.245223581,2.162866047,2.133974987,2.107280949,2.081228518,2.055769627,2.03093857,2.00675448,1.983119032,1.959962736,1.937371257,1.915470177,1.894333467
ARE_PS_FO..PC,United Arab Emirates,Pork,Per-capita food consumption [kg/p/d],225,ARE,6,PS,211,FO..PC,26.99200651,27.98959113,28.93721447,29.96352078,29.02546955,31.1776453,32.02462662,32.30411699,32.64991586,33.01127845,33.40024913,33.9100104,34.43303735,34.98776662,35.53456206,36.06756052,36.58435865,37.08103694,37.56795678,38.05033669,38.5369149
ARE_PT_FO..PC,United Arab Emirates,Poultry,Per-capita food consumption [kg/p/d],225,ARE,17,PT,211,FO..PC,39.88419163,41.52638726,42.10598333,41.94264236,41.54654799,41.42541886,43.03251065,44.26462645,41.91464361,42.94117055,43.40985904,43.95792179,44.49090747,45.037508,45.60718449,46.18537949,46.7716305,47.36604622,47.97627768,48.60407089,49.25209549
ARE_RI_FO..PC,United Arab Emirates,Pulses,Per-capita food consumption [kg/p/d],225,ARE,4,RI,211,FO..PC,80.81132045,80.51743155,81.23915528,79.52000381,79.22449734,77.62936089,75.52263029,77.29691188,78.40439217,79.31612862,80.25014057,81.3280973,82.48179334,83.67792011,84.86029643,85.99969906,87.07742413,88.10501322,89.0976621,90.07629873,91.05649951
ARE_RT_FO..PC,United Arab Emirates,Rice and products,Per-capita food consumption [kg/p/d],225,ARE,5,RT,211,FO..PC,3.316917805,3.598792824,3.430907955,3.362191546,3.514581741,3.641845535,3.665584745,3.646647121,3.642169689,3.640130994,3.630763131,3.631559471,3.635388178,3.641173845,3.645715923,3.647765299,3.646395198,3.642881728,3.636865251,3.630123359,3.62231993
ARE_SB_FO..PC,United Arab Emirates,Roots and Tubers,Per-capita food consumption [kg/p/d],225,ARE,9,SB,211,FO..PC,1.08818E-05,1.03777E-05,1.01118E-05,9.99305E-06,9.92187E-06,9.83144E-06,9.70914E-06,9.57432E-06,9.43237E-06,9.29552E-06,9.17135E-06,9.05662E-06,8.94466E-06,8.83524E-06,8.72852E-06,8.62458E-06,8.523E-06,8.42348E-06,8.32639E-06,8.23226E-06,8.14142E-06
ARE_SH_FO..PC,United Arab Emirates,Soybeans,Per-capita food consumption [kg/p/d],225,ARE,15,SH,211,FO..PC,10.6778458,10.77467178,11.08099519,11.41872427,12.25433119,12.21212969,11.93852004,11.82523621,11.60735502,11.35837706,11.43025446,11.4646493,11.52193431,11.57501268,11.62339149,11.67083502,11.71461197,11.76073069,11.80749397,11.85260026,11.89931605
ARE_SU_FO..PC,United Arab Emirates,Sugar,Per-capita food consumption [kg/p/d],225,ARE,7,SU,211,FO..PC,30.8428206,29.93708417,28.21639251,28.08961551,27.86516354,28.14069267,28.82334986,29.16878442,29.49890332,29.79690009,30.162693,30.60734865,31.08690239,31.56013648,32.0285661,32.48756505,32.94120156,33.36802954,33.7696163,34.16955826,34.5688249
ARE_VL_FO..PC,United Arab Emirates,Vegetable Oils,Per-capita food consumption [kg/p/d],225,ARE,12,VL,211,FO..PC,12.47175207,11.89434919,11.63903548,12.04211171,12.61511167,11.21879472,12.91259419,12.96456556,12.92329826,13.17529668,13.30333002,13.44257895,13.5848284,13.72811955,13.86430376,13.99227468,14.12050862,14.24625002,14.3700447,14.49311551,14.61538396
ARE_WT_FO..PC,United Arab Emirates,Wheat and products,Per-capita food consumption [kg/p/d],225,ARE,2,WT,211,FO..PC,103.3941594,101.8619108,102.3228288,103.0059254,104.2142675,105.2146062,105.7522562,106.389376,106.5842343,107.2162089,107.6424658,108.2857505,108.9959765,109.7266453,110.4474045,111.0820409,111.6290791,112.0973684,112.5068649,112.8823485,113.2520891
ARG_BT_FO..PC,Argentina,Bovine,Per-capita food consumption [kg/p/d],9,ARG,19,BT,211,FO..PC,0.88028705,0.653428733,0.790320954,0.782064021,0.797419962,0.858958623,0.873393379,0.383748921,0.563556175,0.56430592,0.563037303,0.5620278,0.561288797,0.560846573,0.560409195,0.560112222,0.55995887,0.559865206,0.559863404,0.559927049,0.560091756
ARG_BV_FO..PC,Argentina,Butter,Per-capita food consumption [kg/p/d],9,ARG,14,BV,211,FO..PC,39.62151386,38.40235942,40.47606983,44.05616431,40.95582462,41.07889434,39.04144939,39.574717,38.88086761,37.98513533,36.89019997,36.84653151,36.90064907,36.75718906,36.63166685,36.51482078,36.37804323,36.25732003,36.13584198,36.02607523,35.92059356
ARG_CN_FO..PC,Argentina,Coconuts,Per-capita food consumption [kg/p/d],9,ARG,11,CN,211,FO..PC,0.024452418,0.024201064,0.02394912,0.02369891,0.023453528,0.023215098,0.022984036,0.022759787,0.022542247,0.022331061,0.022125961,0.021927025,0.021734295,0.021547464,0.021366128,0.02118999,0.021018883,0.020852789,0.020691719,0.020535724,0.020384799
ARG_EG_FO..PC,Argentina,Eggs,Per-capita food consumption [kg/p/d],9,ARG,20,EG,211,FO..PC,14.26973484,14.63206322,14.78371057,15.20348097,15.85925237,16.39381498,17.18096281,17.04025225,17.25505313,17.46784925,18.11451495,18.11175297,18.11752101,18.10956058,18.11889364,18.1238022,18.12438815,18.13678774,18.14349757,18.14791302,18.14658039
ARG_FH_FO..PC,Argentina,Fish,Per-capita food consumption [kg/p/d],9,ARG,21,FH,211,FO..PC,5.778592448,5.936291103,5.785263716,7.077713747,5.884822033,7.209684988,6.074058137,7.294295906,7.048801893,6.937725805,7.109509924,7.183580506,7.17082536,7.181550651,7.127925292,7.055099508,6.956786999,6.896450502,6.833828908,6.769323275,6.692029077
ARG_HFCS_FO..PC,Argentina,HFCS,Per-capita food consumption [kg/p/d],9,ARG,8,HFCS,211,FO..PC,0.024452418,0.024201064,0.02394912,0.02369891,0.023453528,0.023215098,0.022984036,0.022759787,0.022542247,0.022331061,0.022125961,0.021927025,0.021734295,0.021547464,0.021366128,0.02118999,0.021018883,0.020852789,0.020691719,0.020535724,0.020384799
ARG_MA_FO..PC,Argentina,Maize and products,Per-capita food consumption [kg/p/d],9,ARG,1,MA,211,FO..PC,33.01076437,31.76147663,32.51021167,36.12851388,29.99729722,33.83600521,35.68363568,36.0223695,36.19507906,36.25966509,36.44185897,36.50758449,36.58141752,36.65806088,36.73292351,36.80708335,36.87958978,36.95346504,37.02746037,37.10176654,37.175706
ARG_MK_FO..PC,Argentina,Milk and Dairy,Per-capita food consumption [kg/p/d],9,ARG,18,MK,211,FO..PC,12.10436948,11.66888584,11.75165299,11.0282687,10.7987137,9.525743408,8.029145781,9.301514328,9.329128753,8.881880409,8.936701961,8.936827904,8.939526859,8.943803156,8.947999111,8.952101197,8.955832372,8.960936547,8.966289554,8.971524146,8.976872677
ARG_OCG_FO..PC,Argentina,Other Coarse Grains,Per-capita food consumption [kg/p/d],9,ARG,3,OCG,211,FO..PC,16.61725273,20.61068849,20.05709295,18.01513915,15.9882201,15.29541762,14.81892666,14.58504009,18.34810272,18.26609468,18.25168774,18.24650384,18.23944992,18.22965752,18.22777209,18.22747056,18.22866127,18.2322531,18.23683257,18.24340666,18.25031055
ARG_OOS_FO..PC,Argentina,Other Oilseeds,Per-capita food consumption [kg/p/d],9,ARG,10,OOS,211,FO..PC,0.634686963,0.725741513,0.710642232,0.707696842,1.050553893,1.041336432,0.971604166,0.768552475,0.951508245,0.922898103,1.028528626,1.028136328,1.029621613,1.031192119,1.03271126,1.034592128,1.036448816,1.038571698,1.040836585,1.043482532,1.046927954
ARG_PK_FO..PC,Argentina,Ovine,Per-capita food consumption [kg/p/d],9,ARG,16,PK,211,FO..PC,6.294639265,6.750412513,6.805381885,8.081176539,8.232228648,8.852157193,9.921844927,10.6879958,11.33770982,11.66574644,11.76391278,11.84134015,11.84908699,11.83293071,11.8271693,11.85309202,11.84882248,11.86517131,11.87610968,11.8981358,11.91315746
ARG_PS_FO..PC,Argentina,Pork,Per-capita food consumption [kg/p/d],9,ARG,6,PS,211,FO..PC,0.420923924,0.346535038,0.289161673,0.8346756,0.850814264,0.867429764,0.884560055,0.902207506,0.920391666,0.939122104,0.957095062,0.975674275,0.989525924,1.00869088,1.024013124,1.040707072,1.058172607,1.074231458,1.091021439,1.107251465,1.12386122
ARG_PT_FO..PC,Argentina,Poultry,Per-capita food consumption [kg/p/d],9,ARG,17,PT,211,FO..PC,32.22752897,35.80549866,37.70154262,36.49608397,37.52611433,40.14494021,39.80950003,39.21419476,39.33847522,38.78230866,38.97085514,38.99048798,39.02321728,39.07145393,39.11948904,39.17334089,39.22856067,39.28566968,39.3477173,39.41360782,39.48367281
ARG_RI_FO..PC,Argentina,Pulses,Per-capita food consumption [kg/p/d],9,ARG,4,RI,211,FO..PC,8.093872637,8.703283506,9.299347425,9.681431198,10.07563575,10.32607555,10.40466637,10.53550523,10.75197555,9.883727746,9.979004551,10.08065271,10.18079479,10.28246327,10.38437722,10.48862059,10.59327199,10.69932457,10.80623003,10.91453762,11.02339103
ARG_RT_FO..PC,Argentina,Rice and products,Per-capita food consumption [kg/p/d],9,ARG,5,RT,211,FO..PC,9.341141577,9.984754056,10.33495526,9.304784426,9.308030438,9.313046848,9.320071105,9.32895016,9.339711251,9.352275018,9.331570082,9.389103616,9.365608489,9.379185954,9.379227878,9.392047788,9.389627758,9.4011356,9.394884108,9.397641412,9.379098281
ARG_SB_FO..PC,Argentina,Roots and Tubers,Per-capita food consumption [kg/p/d],9,ARG,9,SB,211,FO..PC,0.024452418,0.024201064,0.02394912,0.02369891,0.023453528,0.023215098,0.022984036,0.022759787,0.022542247,0.022331061,0.022125961,0.021927025,0.021734295,0.021547464,0.021366128,0.02118999,0.021018883,0.020852789,0.020691719,0.020535724,0.020384799
ARG_SH_FO..PC,Argentina,Soybeans,Per-capita food consumption [kg/p/d],9,ARG,15,SH,211,FO..PC,1.055581642,1.111575324,1.209217621,1.177679637,1.247771413,1.172883153,1.034937987,0.990467891,0.99114494,0.991908437,0.995884029,0.99489778,0.996001787,0.99728014,0.998322883,0.999269832,1.000757329,1.002352505,1.004143995,1.005910029,1.007786985
ARG_SU_FO..PC,Argentina,Sugar,Per-capita food consumption [kg/p/d],9,ARG,7,SU,211,FO..PC,38.70817778,39.98015803,40.0189792,38.96100757,39.19084577,37.8406096,35.62525623,35.36870843,34.48963789,33.94321323,33.59450908,33.3119474,33.03729087,32.72851437,32.4153052,32.11512664,31.84471714,31.56478536,31.26894847,30.98213095,30.69310318
ARG_VL_FO..PC,Argentina,Vegetable Oils,Per-capita food consumption [kg/p/d],9,ARG,12,VL,211,FO..PC,18.88918084,18.88196332,18.8722472,18.86182886,18.85319648,18.84814876,18.94045998,19.03699747,19.13786611,19.33774567,19.53549153,19.74595426,19.96180318,20.19198802,20.42134732,20.65554808,20.89778265,21.14854701,21.40568064,21.67159019,21.94528241
ARG_WT_FO..PC,Argentina,Wheat and products,Per-capita food consumption [kg/p/d],9,ARG,2,WT,211,FO..PC,117.3716066,117.3751613,117.3506871,118.4945486,118.4403179,118.3969993,118.3677868,118.4646894,118.5722192,119.0061229,119.2739691,119.5467207,119.8010647,120.0446784,120.2895978,120.5276617,120.7628182,121.0034428,121.2422454,121.4850757,121.7222852
ARM_BT_FO..PC,Armenia,Bovine,Per-capita food consumption [kg/p/d],1,ARM,19,BT,211,FO..PC,0.774737551,0.754180965,0.806821856,0.773961966,0.861704546,0.921504773,0.945218003,0.937881426,0.862186334,0.856925215,0.882000122,0.904033816,0.926313098,0.949648785,0.972986172,0.997259904,1.021703175,1.046569909,1.071834648,1.097365076,1.123206058
ARM_BV_FO..PC,Armenia,Butter,Per-capita food consumption [kg/p/d],1,ARM,14,BV,211,FO..PC,17.22887426,17.51795178,18.04755562,18.78111655,19.13957086,20.8623174,21.43206542,19.79299316,19.6075899,19.75451271,20.26996602,20.58440397,20.93580765,21.28547416,21.62966158,21.97596936,22.32700174,22.68781263,23.06115606,23.4441955,23.83387613
ARM_CN_FO..PC,Armenia,Coconuts,Per-capita food consumption [kg/p/d],1,ARM,11,CN,211,FO..PC,0.347546716,0.347755803,0.34699064,0.345601133,0.344089577,0.342823846,0.341901859,0.341244524,0.340813961,0.340517567,0.340288958,0.340142523,0.340125745,0.340232228,0.340456007,0.340788639,0.341228462,0.341772739,0.34241299,0.343139333,0.343942481
ARM_EG_FO..PC,Armenia,Eggs,Per-capita food consumption [kg/p/d],1,ARM,20,EG,211,FO..PC,8.770553005,8.618841528,9.570521373,10.01781963,10.60955393,10.68311458,9.559835883,11.45799515,11.67831327,11.75188139,11.97885499,12.24886908,12.54700621,12.85267465,13.17569868,13.50501261,13.84431644,14.19036316,14.54573111,14.90738157,15.2746675
ARM_FH_FO..PC,Armenia,Fish,Per-capita food consumption [kg/p/d],1,ARM,21,FH,211,FO..PC,2.784536254,3.237915559,3.621716067,4.152670082,4.423939821,4.426237328,4.727084863,5.371766679,5.486895193,5.66121293,6.241419475,6.457125186,6.637086578,6.821599208,7.028695391,7.244286986,7.446979444,7.650717932,7.856983764,8.059733452,8.237353594
ARM_HFCS_FO..PC,Armenia,HFCS,Per-capita food consumption [kg/p/d],1,ARM,8,HFCS,211,FO..PC,0.026147177,0.026162907,0.026105341,0.026000804,0.025887084,0.025791858,0.025722494,0.02567304,0.025640648,0.025618349,0.02560115,0.025590133,0.025588871,0.025596882,0.025613717,0.025638743,0.025671832,0.02571278,0.025760948,0.025815594,0.025876017
ARM_MA_FO..PC,Armenia,Maize and products,Per-capita food consumption [kg/p/d],1,ARM,1,MA,211,FO..PC,0.762552985,0.681305099,0.679975199,0.677243613,0.68839885,0.685819135,0.683948552,0.682546371,0.681627807,0.681035249,0.683712353,0.6859584,0.688369753,0.690308776,0.691952025,0.693187096,0.693978382,0.694371878,0.694346599,0.693904841,0.693096463
ARM_MK_FO..PC,Armenia,Milk and Dairy,Per-capita food consumption [kg/p/d],1,ARM,18,MK,211,FO..PC,18.5629563,19.67568524,20.82021233,22.1024274,23.16402581,23.49034753,24.42743085,25.38121316,25.69867915,26.35435144,27.18671512,27.86999037,28.58921848,29.34304208,30.11654267,30.91351239,31.72768244,32.55960687,33.40823939,34.26884534,35.1413399
ARM_OCG_FO..PC,Armenia,Other Coarse Grains,Per-capita food consumption [kg/p/d],1,ARM,3,OCG,211,FO..PC,2.949715223,2.803649821,3.082841727,3.220008032,3.516364159,3.153672098,3.118657481,3.189136655,3.974817824,3.151528126,3.169800245,3.188202654,3.208376267,3.219187851,3.226899346,3.231137642,3.231840024,3.23084759,3.228321032,3.224519191,3.219663503
ARM_OOS_FO..PC,Armenia,Other Oilseeds,Per-capita food consumption [kg/p/d],1,ARM,10,OOS,211,FO..PC,0.096341624,0.096399584,0.099157079,0.085943264,0.086548965,0.082318673,0.085023337,0.084859873,0.078919319,0.083707693,0.085696478,0.087354079,0.089185515,0.091090949,0.092955234,0.094862319,0.096804604,0.09879275,0.100807144,0.102857862,0.104948548
ARM_PK_FO..PC,Armenia,Ovine,Per-capita food consumption [kg/p/d],1,ARM,16,PK,211,FO..PC,6.267012132,6.961832173,7.279062907,7.465726389,8.355273832,8.238680834,6.976209487,7.097087096,6.981750709,7.133361945,7.09380794,7.197904382,7.284030963,7.371194863,7.462850019,7.55195221,7.643011967,7.735996928,7.827360655,7.922815754,8.01542841
ARM_PS_FO..PC,Armenia,Pork,Per-capita food consumption [kg/p/d],1,ARM,6,PS,211,FO..PC,0.006925666,0.007623117,0.009050406,0.011150301,0.011382529,0.011629264,0.011894668,0.012177004,0.012475814,0.012788489,0.01303453,0.013339206,0.01362765,0.013934675,0.014231787,0.014533692,0.014838559,0.015140076,0.015441543,0.015739518,0.01603642
ARM_PT_FO..PC,Armenia,Poultry,Per-capita food consumption [kg/p/d],1,ARM,17,PT,211,FO..PC,8.161911436,8.677979053,9.152236501,9.356099082,10.3926295,9.013523591,8.949067235,9.815389399,9.364769739,10.00454215,10.25502009,10.50786824,10.75824993,11.01312819,11.27293203,11.53347185,11.79207733,12.05311984,12.31792403,12.58475104,12.85541458
ARM_RI_FO..PC,Armenia,Pulses,Per-capita food consumption [kg/p/d],1,ARM,4,RI,211,FO..PC,2.249869905,2.063316883,2.46785239,2.491267448,2.947732275,3.136142193,3.297070821,3.339369578,3.148579175,3.502965283,3.556184597,3.613746259,3.671608285,3.725458258,3.77785855,3.830228465,3.880878343,3.930528552,3.978893724,4.026268908,4.071015386
ARM_RT_FO..PC,Armenia,Rice and products,Per-capita food consumption [kg/p/d],1,ARM,5,RT,211,FO..PC,7.552704841,7.506620415,7.677613213,7.803286426,7.879766755,7.964574784,8.062224966,8.169164665,8.284864152,8.407403523,8.485521054,8.612341299,8.739155208,8.855436755,8.973514841,9.085947123,9.193491809,9.299836913,9.399752747,9.49711457,9.589008943
ARM_SB_FO..PC,Armenia,Roots and Tubers,Per-capita food consumption [kg/p/d],1,ARM,9,SB,211,FO..PC,0.204357469,0.204480412,0.204030496,0.203213466,0.202324671,0.201580421,0.201038293,0.20065178,0.200398609,0.200224329,0.200089907,0.200003803,0.199993938,0.20005655,0.200188132,0.20038372,0.200642336,0.200962371,0.201338838,0.201765928,0.202238179
ARM_SH_FO..PC,Armenia,Soybeans,Per-capita food consumption [kg/p/d],1,ARM,15,SH,211,FO..PC,1.928328267,2.139315058,2.249811645,2.349647261,2.510883122,2.604813141,2.641012768,2.802900662,2.865103256,2.873398877,2.915486507,2.95331199,2.997520576,3.040271325,3.084534323,3.129830961,3.175766676,3.223212601,3.271824158,3.321270357,3.371808455
ARM_SU_FO..PC,Armenia,Sugar,Per-capita food consumption [kg/p/d],1,ARM,7,SU,211,FO..PC,25.24254646,25.54545406,25.83785149,26.18371615,26.57756602,26.92552023,29.22220132,32.48343261,30.25209171,30.386772,30.85869472,31.3692351,31.89477914,32.37945276,32.86271148,33.36500649,33.90466218,34.43028612,34.93548201,35.45321526,35.97400169
ARM_VL_FO..PC,Armenia,Vegetable Oils,Per-capita food consumption [kg/p/d],1,ARM,12,VL,211,FO..PC,3.815461069,3.528112635,4.232034204,4.022193439,3.85798083,3.712554474,3.696874868,4.071683481,3.987062588,4.002026974,4.02050085,4.070986392,4.128353058,4.189115837,4.248184396,4.304991762,4.363892337,4.423064721,4.481582762,4.539509403,4.596584434
ARM_WT_FO..PC,Armenia,Wheat and products,Per-capita food consumption [kg/p/d],1,ARM,2,WT,211,FO..PC,139.3379916,141.6019976,145.6442387,147.9944181,148.9728337,150.5336469,152.0945278,153.5265355,155.2620118,156.9672111,158.7229252,160.5497929,162.341582,164.0405718,165.7870721,167.5188127,169.244521,170.9718293,172.7073308,174.4418483,176.199757
ATG_BT_FO..PC,Antigua and Barbuda,Bovine,Per-capita food consumption [kg/p/d],8,ATG,19,BT,211,FO..PC,1.391010378,1.440664928,1.408213831,1.409875707,1.400413148,1.42044961,1.574589512,1.624013226,1.654536374,1.591297336,1.610957952,1.625277478,1.63884289,1.653910567,1.668201875,1.683394337,1.698374411,1.71351962,1.728817744,1.744017308,1.759593895
ATG_BV_FO..PC,Antigua and Barbuda,Butter,Per-capita food consumption [kg/p/d],8,ATG,14,BV,211,FO..PC,16.84113978,17.40019112,18.24575035,18.69304788,17.38425661,15.93895156,15.87093279,15.6744482,15.10373965,14.85256668,14.77469661,14.74213853,14.71264102,14.67764332,14.65013344,14.62766624,14.5951462,14.5683654,14.54482678,14.52523449,14.51251375
ATG_CN_FO..PC,Antigua and Barbuda,Coconuts,Per-capita food consumption [kg/p/d],8,ATG,11,CN,211,FO..PC,10.56401229,10.44724643,10.33303363,10.22244056,10.11378003,10.00770628,9.904618775,9.802768202,9.704026884,9.607624645,9.513842586,9.422850412,9.333234023,9.24744304,9.16371905,9.083146983,9.005520443,8.930883836,8.859200809,8.790204159,8.725394258
ATG_EG_FO..PC,Antigua and Barbuda,Eggs,Per-capita food consumption [kg/p/d],8,ATG,20,EG,211,FO..PC,2.665709055,2.747231589,2.746618989,2.82829861,2.814627478,2.810678392,2.738403449,2.661346786,2.694347843,2.713072898,2.735383569,2.76239448,2.792188217,2.822160777,2.853498097,2.884655996,2.91785115,2.950274076,2.985103127,3.020734015,3.057836052
ATG_FH_FO..PC,Antigua and Barbuda,Fish,Per-capita food consumption [kg/p/d],8,ATG,21,FH,211,FO..PC,58.15261113,58.31092564,63.07369579,59.28277832,62.18820505,57.84406828,59.56019772,60.47391883,62.82982174,67.27294252,65.6317385,65.34035353,65.95786351,66.26005086,66.44507372,66.70393179,66.61058501,67.5070012,68.22826916,68.95261861,69.50899774
ATG_HFCS_FO..PC,Antigua and Barbuda,HFCS,Per-capita food consumption [kg/p/d],8,ATG,8,HFCS,211,FO..PC,0.014847033,0.014682926,0.014522407,0.014366976,0.01421426,0.014065181,0.013920298,0.013777154,0.013638379,0.013502892,0.013371087,0.013243204,0.013117254,0.01299668,0.012879011,0.012765773,0.012656674,0.012551777,0.012451031,0.012354061,0.012262974
ATG_MA_FO..PC,Antigua and Barbuda,Maize and products,Per-capita food consumption [kg/p/d],8,ATG,1,MA,211,FO..PC,0.000805438,0.000806289,0.000834066,0.000849696,0.000853708,0.000847271,0.000857689,0.000877813,0.000876023,0.000862068,0.000863005,0.000864655,0.000866748,0.000869079,0.00087161,0.000874326,0.000877216,0.000880349,0.000883764,0.00088737,0.000891412
ATG_MK_FO..PC,Antigua and Barbuda,Milk and Dairy,Per-capita food consumption [kg/p/d],8,ATG,18,MK,211,FO..PC,10.75136157,11.51131386,11.17398817,11.01692817,10.73710166,10.79764943,9.138247184,9.490664482,9.505104797,8.549535791,8.579309454,8.587514374,8.602892506,8.622835471,8.642707218,8.665164068,8.691836682,8.719508307,8.751124652,8.784187516,8.820522141
ATG_OCG_FO..PC,Antigua and Barbuda,Other Coarse Grains,Per-capita food consumption [kg/p/d],8,ATG,3,OCG,211,FO..PC,0.008422037,0.00831429,0.007718672,0.007780521,0.006515191,0.006297385,0.005364163,0.00542197,0.005227895,0.005200332,0.005154488,0.005111272,0.005070188,0.005027232,0.004985812,0.004945061,0.004904998,0.004865397,0.004826095,0.004786735,0.004748169
