"","iso3","country","nutrient","units","scenario","year","intake_orig","intake","intake_diff","intake_diff_cap"
"265","BMU","Bermuda","Zinc","mg/p/d","Base",2030,0,0,0,0
"266","BMU","Bermuda","Zinc","mg/p/d","High",2030,0,0,0,0
"267","BOL","Bolivia","Calcium","mg/p/d","Base",2030,654.925045556,665.193937280525,10.268891724525,10.268891724525
"268","BOL","Bolivia","Calcium","mg/p/d","High",2030,654.135759668,664.458596705214,10.322837037214,10.322837037214
"269","BOL","Bolivia","Iron","mg/p/d","Base",2030,31.148390621,31.408830527046,0.260439906045999,0.260439906045999
"270","BOL","Bolivia","Iron","mg/p/d","High",2030,31.116315544,31.3790130477095,0.2626975037095,0.2626975037095
"271","BOL","Bolivia","Omega-3 fatty acids","g/p/d","Base",2030,2.047694872,2.1911884815931,0.1434936095931,0.1434936095931
"272","BOL","Bolivia","Omega-3 fatty acids","g/p/d","High",2030,2.048118477,2.19270472076163,0.14458624376163,0.14458624376163
"273","BOL","Bolivia","Protein","g/p/d","Base",2030,132.638350759,132.255342280696,-0.383008478303992,-0.383008478303992
"274","BOL","Bolivia","Protein","g/p/d","High",2030,132.456510543,132.002730181415,-0.453780361585018,-0.453780361585018
"275","BOL","Bolivia","Vitamin A","mg/p/d retinol","Base",2030,779.63700544,782.795274805778,3.15826936577798,3.15826936577798
"276","BOL","Bolivia","Vitamin A","mg/p/d retinol","High",2030,776.935096735,780.026142749611,3.09104601461104,3.09104601461104
"277","BOL","Bolivia","Vitamin B12","ug/p/d","Base",2030,5.30294242,5.69707345354331,0.39413103354331,0.39413103354331
"278","BOL","Bolivia","Vitamin B12","ug/p/d","High",2030,5.288825366,5.68672240385094,0.39789703785094,0.39789703785094
"279","BOL","Bolivia","Zinc","mg/p/d","Base",2030,17.461633867,17.6217995631184,0.160165696118401,0.160165696118401
"280","BOL","Bolivia","Zinc","mg/p/d","High",2030,17.424289297,17.5858895784171,0.161600281417098,0.161600281417098
"281","BIH","Bosnia & Herzegovina","Calcium","mg/p/d","Base",2030,1969.602793141,2018.19606135094,48.5932682099401,48.5932682099401
"282","BIH","Bosnia & Herzegovina","Calcium","mg/p/d","High",2030,1967.667937212,2024.22785615817,56.55991894617,56.55991894617
"283","BIH","Bosnia & Herzegovina","Iron","mg/p/d","Base",2030,50.159525925,51.2992688854566,1.1397429604566,1.1397429604566
"284","BIH","Bosnia & Herzegovina","Iron","mg/p/d","High",2030,50.15939102,51.4871158992759,1.3277248792759,1.3277248792759
"285","BIH","Bosnia & Herzegovina","Omega-3 fatty acids","g/p/d","Base",2030,0.936123722,1.60554897331742,0.66942525131742,0.66942525131742
"286","BIH","Bosnia & Herzegovina","Omega-3 fatty acids","g/p/d","High",2030,0.944553265,1.72331348853737,0.77876022353737,0.77876022353737
"287","BIH","Bosnia & Herzegovina","Protein","g/p/d","Base",2030,190.418976342,191.296264782032,0.877288440032004,0.877288440032004
"288","BIH","Bosnia & Herzegovina","Protein","g/p/d","High",2030,190.673877519,191.754742445016,1.08086492601601,1.08086492601601
"289","BIH","Bosnia & Herzegovina","Vitamin A","mg/p/d retinol","Base",2030,2652.244889649,2671.42345622416,19.1785665751599,19.1785665751599
"290","BIH","Bosnia & Herzegovina","Vitamin A","mg/p/d retinol","High",2030,2649.190191531,2671.55450996424,22.36431843324,22.36431843324
"291","BIH","Bosnia & Herzegovina","Vitamin B12","ug/p/d","Base",2030,13.292051283,14.8819401038963,1.5898888208963,1.5898888208963
"292","BIH","Bosnia & Herzegovina","Vitamin B12","ug/p/d","High",2030,13.346809535,15.2027313827952,1.8559218477952,1.8559218477952
"293","BIH","Bosnia & Herzegovina","Zinc","mg/p/d","Base",2030,27.128035561,27.8256360854717,0.697600524471699,0.697600524471699
"294","BIH","Bosnia & Herzegovina","Zinc","mg/p/d","High",2030,27.113106256,27.925777309052,0.812671053052,0.812671053052
"295","BWA","Botswana","Calcium","mg/p/d","Base",2030,1233.816401767,1254.7531571245,20.9367553575,20.9367553575
"296","BWA","Botswana","Calcium","mg/p/d","High",2030,1233.831096274,1256.37454131363,22.5434450396301,22.5434450396301
"297","BWA","Botswana","Iron","mg/p/d","Base",2030,44.454808183,44.9183207546856,0.463512571685605,0.463512571685605
"298","BWA","Botswana","Iron","mg/p/d","High",2030,44.482199116,44.9811427152272,0.498943599227204,0.498943599227204
"299","BWA","Botswana","Omega-3 fatty acids","g/p/d","Base",2030,0.21233818,0.506741767208387,0.294403587208387,0.294403587208387
"300","BWA","Botswana","Omega-3 fatty acids","g/p/d","High",2030,0.215959313,0.53299295661644,0.31703364361644,0.31703364361644
"301","BWA","Botswana","Protein","g/p/d","Base",2030,141.338897293,140.630730573107,-0.708166719893001,-0.708166719893001
"302","BWA","Botswana","Protein","g/p/d","High",2030,141.680085294,140.911432522597,-0.768652771402998,-0.768652771402998
"303","BWA","Botswana","Vitamin A","mg/p/d retinol","Base",2030,1624.670970332,1633.10896487526,8.43799454325995,8.43799454325995
"304","BWA","Botswana","Vitamin A","mg/p/d retinol","High",2030,1625.250711399,1634.33502292497,9.08431152596995,9.08431152596995
"305","BWA","Botswana","Vitamin B12","ug/p/d","Base",2030,18.944570105,19.6305339528416,0.685963847841599,0.685963847841599
"306","BWA","Botswana","Vitamin B12","ug/p/d","High",2030,18.975278747,19.7136548246847,0.738376077684698,0.738376077684698
"307","BWA","Botswana","Zinc","mg/p/d","Base",2030,20.971575363,21.2497802263787,0.278204863378701,0.278204863378701
"308","BWA","Botswana","Zinc","mg/p/d","High",2030,20.985690518,21.2851411970462,0.299450679046203,0.299450679046203
"309","BRA","Brazil","Calcium","mg/p/d","Base",2030,1515.033293335,1515.033293335,0,0
"310","BRA","Brazil","Calcium","mg/p/d","High",2030,1515.276689603,1515.276689603,0,0
"311","BRA","Brazil","Iron","mg/p/d","Base",2030,32.451065018,32.451065018,0,0
"312","BRA","Brazil","Iron","mg/p/d","High",2030,32.456732317,32.456732317,0,0
"313","BRA","Brazil","Omega-3 fatty acids","g/p/d","Base",2030,4.694335502,4.694335502,0,0
"314","BRA","Brazil","Omega-3 fatty acids","g/p/d","High",2030,4.695029265,4.695029265,0,0
"315","BRA","Brazil","Protein","g/p/d","Base",2030,189.241707731,189.241707731,0,0
"316","BRA","Brazil","Protein","g/p/d","High",2030,189.617834233,189.617834233,0,0
"317","BRA","Brazil","Vitamin A","mg/p/d retinol","Base",2030,1438.476830234,1438.476830234,0,0
"318","BRA","Brazil","Vitamin A","mg/p/d retinol","High",2030,1438.684293959,1438.684293959,0,0
"319","BRA","Brazil","Vitamin B12","ug/p/d","Base",2030,16.812735282,16.812735282,0,0
"320","BRA","Brazil","Vitamin B12","ug/p/d","High",2030,16.85556581,16.85556581,0,0
"321","BRA","Brazil","Zinc","mg/p/d","Base",2030,25.116145046,25.116145046,0,0
"322","BRA","Brazil","Zinc","mg/p/d","High",2030,25.130469658,25.130469658,0,0
"323","BRN","Brunei","Calcium","mg/p/d","Base",2030,1118.501563436,1118.501563436,0,0
"324","BRN","Brunei","Calcium","mg/p/d","High",2030,1116.924628045,1116.924628045,0,0
"325","BRN","Brunei","Iron","mg/p/d","Base",2030,47.596549275,47.596549275,0,0
"326","BRN","Brunei","Iron","mg/p/d","High",2030,47.553383697,47.553383697,0,0
"327","BRN","Brunei","Omega-3 fatty acids","g/p/d","Base",2030,0.283089981,0.283089981,0,0
"328","BRN","Brunei","Omega-3 fatty acids","g/p/d","High",2030,0.282313137,0.282313137,0,0
"329","BRN","Brunei","Protein","g/p/d","Base",2030,150.626148433,150.626148433,0,0
"330","BRN","Brunei","Protein","g/p/d","High",2030,150.322743946,150.322743946,0,0
"331","BRN","Brunei","Vitamin A","mg/p/d retinol","Base",2030,1374.404470829,1374.404470829,0,0
"332","BRN","Brunei","Vitamin A","mg/p/d retinol","High",2030,1370.898290766,1370.898290766,0,0
"333","BRN","Brunei","Vitamin B12","ug/p/d","Base",2030,9.256625824,9.256625824,0,0
"334","BRN","Brunei","Vitamin B12","ug/p/d","High",2030,9.231771779,9.231771779,0,0
"335","BRN","Brunei","Zinc","mg/p/d","Base",2030,19.216842799,19.216842799,0,0
"336","BRN","Brunei","Zinc","mg/p/d","High",2030,19.183933329,19.183933329,0,0
"337","BGR","Bulgaria","Calcium","mg/p/d","Base",2030,0,0,0,0
"338","BGR","Bulgaria","Calcium","mg/p/d","High",2030,0,0,0,0
"339","BGR","Bulgaria","Iron","mg/p/d","Base",2030,0,0,0,0
"340","BGR","Bulgaria","Iron","mg/p/d","High",2030,0,0,0,0
"341","BGR","Bulgaria","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"342","BGR","Bulgaria","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"343","BGR","Bulgaria","Protein","g/p/d","Base",2030,0,0,0,0
"344","BGR","Bulgaria","Protein","g/p/d","High",2030,0,0,0,0
"345","BGR","Bulgaria","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"346","BGR","Bulgaria","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"347","BGR","Bulgaria","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"348","BGR","Bulgaria","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"349","BGR","Bulgaria","Zinc","mg/p/d","Base",2030,0,0,0,0
"350","BGR","Bulgaria","Zinc","mg/p/d","High",2030,0,0,0,0
"351","BFA","Burkina Faso","Calcium","mg/p/d","Base",2030,638.460550012,672.359143340107,33.898593328107,33.898593328107
"352","BFA","Burkina Faso","Calcium","mg/p/d","High",2030,639.202020792,674.142691294885,34.940670502885,34.940670502885
"353","BFA","Burkina Faso","Iron","mg/p/d","Base",2030,51.375528766,52.167826522617,0.792297756616996,0.792297756616996
"354","BFA","Burkina Faso","Iron","mg/p/d","High",2030,51.420415078,52.2366120585209,0.8161969805209,0.8161969805209
"355","BFA","Burkina Faso","Omega-3 fatty acids","g/p/d","Base",2030,0.117737248,0.590029411284161,0.472292163284161,0.472292163284161
"356","BFA","Burkina Faso","Omega-3 fatty acids","g/p/d","High",2030,0.122509495,0.609561564232732,0.487052069232732,0.487052069232732
"357","BFA","Burkina Faso","Protein","g/p/d","Base",2030,148.21716886,147.778170266369,-0.438998593630998,-0.438998593630998
"358","BFA","Burkina Faso","Protein","g/p/d","High",2030,148.572256216,148.080090632437,-0.492165583563008,-0.492165583563008
"359","BFA","Burkina Faso","Vitamin A","mg/p/d retinol","Base",2030,543.508936045,556.270145418754,12.761209373754,12.761209373754
"360","BFA","Burkina Faso","Vitamin A","mg/p/d retinol","High",2030,544.197555043,557.325416404249,13.1278613612491,13.1278613612491
"361","BFA","Burkina Faso","Vitamin B12","ug/p/d","Base",2030,5.45699692,6.66863992743671,1.21164300743671,1.21164300743671
"362","BFA","Burkina Faso","Vitamin B12","ug/p/d","High",2030,5.479747447,6.72843556984228,1.24868812284228,1.24868812284228
"363","BFA","Burkina Faso","Zinc","mg/p/d","Base",2030,25.168229516,25.6485529505154,0.480323434515398,0.480323434515398
"364","BFA","Burkina Faso","Zinc","mg/p/d","High",2030,25.193395317,25.6881212494478,0.4947259324478,0.4947259324478
"365","BDI","Burundi","Calcium","mg/p/d","Base",2030,0,0,0,0
"366","BDI","Burundi","Calcium","mg/p/d","High",2030,0,0,0,0
"367","BDI","Burundi","Iron","mg/p/d","Base",2030,0,0,0,0
"368","BDI","Burundi","Iron","mg/p/d","High",2030,0,0,0,0
"369","BDI","Burundi","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"370","BDI","Burundi","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"371","BDI","Burundi","Protein","g/p/d","Base",2030,0,0,0,0
"372","BDI","Burundi","Protein","g/p/d","High",2030,0,0,0,0
"373","BDI","Burundi","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"374","BDI","Burundi","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"375","BDI","Burundi","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"376","BDI","Burundi","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"377","BDI","Burundi","Zinc","mg/p/d","Base",2030,0,0,0,0
"378","BDI","Burundi","Zinc","mg/p/d","High",2030,0,0,0,0
"379","KHM","Cambodia","Calcium","mg/p/d","Base",2030,607.153165463,624.057878665666,16.9047132026659,16.9047132026659
"380","KHM","Cambodia","Calcium","mg/p/d","High",2030,614.225078428,627.489336636356,13.2642582083561,13.2642582083561
"381","KHM","Cambodia","Iron","mg/p/d","Base",2030,23.512853602,24.3564102045371,0.843556602537099,0.843556602537099
"382","KHM","Cambodia","Iron","mg/p/d","High",2030,23.642892735,24.4230121533449,0.780119418344899,0.780119418344899
"383","KHM","Cambodia","Omega-3 fatty acids","g/p/d","Base",2030,1.790178572,2.19129146972979,0.40111289772979,0.40111289772979
"384","KHM","Cambodia","Omega-3 fatty acids","g/p/d","High",2030,1.860555571,2.22219155107468,0.36163598007468,0.36163598007468
"385","KHM","Cambodia","Protein","g/p/d","Base",2030,136.949910485,122.794342757454,-14.155567727546,-6.27902305249535
"386","KHM","Cambodia","Protein","g/p/d","High",2030,139.121192907,123.912826300254,-15.208366606746,-6.27902305249535
"387","KHM","Cambodia","Vitamin A","mg/p/d retinol","Base",2030,693.110155755,673.454454006573,-19.6557017484271,-2.56785617420951
"388","KHM","Cambodia","Vitamin A","mg/p/d retinol","High",2030,699.780899394,677.085135851563,-22.695763542437,-2.56785617420951
"389","KHM","Cambodia","Vitamin B12","ug/p/d","Base",2030,9.522855106,10.0833883607002,0.5605332547002,0.5605332547002
"390","KHM","Cambodia","Vitamin B12","ug/p/d","High",2030,9.778711959,10.2050596170453,0.4263476580453,0.4263476580453
"391","KHM","Cambodia","Zinc","mg/p/d","Base",2030,19.184076049,19.6176881585999,0.433612109599899,0.433612109599899
"392","KHM","Cambodia","Zinc","mg/p/d","High",2030,19.277939621,19.6680265149891,0.3900868939891,0.3900868939891
"393","CMR","Cameroon","Calcium","mg/p/d","Base",2030,746.143783821,900.319469382348,154.175685561348,154.175685561348
"394","CMR","Cameroon","Calcium","mg/p/d","High",2030,748.290103246,914.313719957133,166.023616711133,166.023616711133
"395","CMR","Cameroon","Iron","mg/p/d","Base",2030,41.014630383,44.6976965475553,3.68306616455531,3.68306616455531
"396","CMR","Cameroon","Iron","mg/p/d","High",2030,41.082193715,45.048158895005,3.965965180005,3.96167470982138
"397","CMR","Cameroon","Omega-3 fatty acids","g/p/d","Base",2030,0.373756376,2.51227469773544,2.13851832173544,2.13851832173544
"398","CMR","Cameroon","Omega-3 fatty acids","g/p/d","High",2030,0.39356353,2.69659402305799,2.30303049305799,2.30303049305799
"399","CMR","Cameroon","Protein","g/p/d","Base",2030,138.083817285,139.305845673509,1.22202838850899,1.22202838850899
"400","CMR","Cameroon","Protein","g/p/d","High",2030,139.407114322,140.699741587091,1.292627265091,1.292627265091
"401","CMR","Cameroon","Vitamin A","mg/p/d retinol","Base",2030,1191.851532708,1252.48343800024,60.6319052922402,60.6319052922402
"402","CMR","Cameroon","Vitamin A","mg/p/d retinol","High",2030,1193.355576206,1258.63341798337,65.27784177737,65.27784177737
"403","CMR","Cameroon","Vitamin B12","ug/p/d","Base",2030,4.854026081,10.317454907981,5.463428826981,5.463428826981
"404","CMR","Cameroon","Vitamin B12","ug/p/d","High",2030,4.947069391,10.8300250991839,5.8829557081839,5.8829557081839
"405","CMR","Cameroon","Zinc","mg/p/d","Base",2030,21.154166801,23.3522861636864,2.1981193626864,2.1981193626864
"406","CMR","Cameroon","Zinc","mg/p/d","High",2030,21.202806795,23.5695809919658,2.3667741969658,2.3667741969658
"407","CAN","Canada","Calcium","mg/p/d","Base",2030,1421.002560021,1421.002560021,0,0
"408","CAN","Canada","Calcium","mg/p/d","High",2030,1420.512075812,1420.512075812,0,0
"409","CAN","Canada","Iron","mg/p/d","Base",2030,46.474479075,46.474479075,0,0
"410","CAN","Canada","Iron","mg/p/d","High",2030,46.436787195,46.436787195,0,0
"411","CAN","Canada","Omega-3 fatty acids","g/p/d","Base",2030,1.01999668,1.01999668,0,0
"412","CAN","Canada","Omega-3 fatty acids","g/p/d","High",2030,1.030242444,1.030242444,0,0
"413","CAN","Canada","Protein","g/p/d","Base",2030,204.765019152,204.765019152,0,0
"414","CAN","Canada","Protein","g/p/d","High",2030,204.839853248,204.839853248,0,0
"415","CAN","Canada","Vitamin A","mg/p/d retinol","Base",2030,1823.887060611,1823.887060611,0,0
"416","CAN","Canada","Vitamin A","mg/p/d retinol","High",2030,1817.117248085,1817.117248085,0,0
"417","CAN","Canada","Vitamin B12","ug/p/d","Base",2030,10.167919703,10.167919703,0,0
"418","CAN","Canada","Vitamin B12","ug/p/d","High",2030,10.227487264,10.227487264,0,0
"419","CAN","Canada","Zinc","mg/p/d","Base",2030,24.033077013,24.033077013,0,0
"420","CAN","Canada","Zinc","mg/p/d","High",2030,23.994293603,23.994293603,0,0
"421","CPV","Cape Verde","Calcium","mg/p/d","Base",2030,1255.918739155,1410.03321278492,154.11447362992,154.11447362992
"422","CPV","Cape Verde","Calcium","mg/p/d","High",2030,1256.707093085,1422.68566668136,165.97857359636,165.97857359636
"423","CPV","Cape Verde","Iron","mg/p/d","Base",2030,37.202871121,40.5895558291113,3.3866847081113,3.3866847081113
"424","CPV","Cape Verde","Iron","mg/p/d","High",2030,37.253168645,40.9002817874413,3.6471131424413,3.6471131424413
"425","CPV","Cape Verde","Omega-3 fatty acids","g/p/d","Base",2030,3.261023293,5.56003382636075,2.29901053336075,2.29901053336075
"426","CPV","Cape Verde","Omega-3 fatty acids","g/p/d","High",2030,3.267781981,5.74386225000344,2.47608026900344,2.47608026900344
"427","CPV","Cape Verde","Protein","g/p/d","Base",2030,154.9552594,158.685103988872,3.729844588872,1.68029227215039
"428","CPV","Cape Verde","Protein","g/p/d","High",2030,155.835242837,159.837456419421,4.00221358242098,1.68029227215039
"429","CPV","Cape Verde","Vitamin A","mg/p/d retinol","Base",2030,1811.648876942,1879.13452448862,67.4856475466199,67.4856475466199
"430","CPV","Cape Verde","Vitamin A","mg/p/d retinol","High",2030,1812.846038143,1885.52390578377,72.67786764077,72.67786764077
"431","CPV","Cape Verde","Vitamin B12","ug/p/d","Base",2030,6.190819265,13.143079298249,6.952260033249,6.952260033249
"432","CPV","Cape Verde","Vitamin B12","ug/p/d","High",2030,6.252388776,13.7395467232811,7.4871579472811,7.4871579472811
"433","CPV","Cape Verde","Zinc","mg/p/d","Base",2030,20.828879346,23.5921274208909,2.7632480748909,2.7632480748909
"434","CPV","Cape Verde","Zinc","mg/p/d","High",2030,20.861438443,23.8372275317662,2.9757890887662,2.9757890887662
"435","CAF","Central African Republic","Calcium","mg/p/d","Base",2030,586.155789967,611.206809030233,25.051019063233,25.051019063233
"436","CAF","Central African Republic","Calcium","mg/p/d","High",2030,587.336971986,613.079218396688,25.742246410688,25.742246410688
"437","CAF","Central African Republic","Iron","mg/p/d","Base",2030,18.850569122,19.5143385401895,0.663769418189499,0.663769418189499
"438","CAF","Central African Republic","Iron","mg/p/d","High",2030,18.88442114,19.567689781185,0.683268641184998,0.683268641184998
"439","CAF","Central African Republic","Omega-3 fatty acids","g/p/d","Base",2030,0.220997435,0.578928512109158,0.357931077109158,0.357931077109158
"440","CAF","Central African Republic","Omega-3 fatty acids","g/p/d","High",2030,0.230473308,0.598672016234711,0.368198708234711,0.368198708234711
"441","CAF","Central African Republic","Protein","g/p/d","Base",2030,86.301160142,85.328639058814,-0.972521083185995,-0.972521083185995
"442","CAF","Central African Republic","Protein","g/p/d","High",2030,86.70983218,85.6626426268396,-1.04718955316041,-1.04718955316041
"443","CAF","Central African Republic","Vitamin A","mg/p/d retinol","Base",2030,1277.623793666,1284.54386054991,6.92006688391007,6.92006688391007
"444","CAF","Central African Republic","Vitamin A","mg/p/d retinol","High",2030,1279.333697137,1286.37146594204,7.03776880504006,7.03776880504006
"445","CAF","Central African Republic","Vitamin B12","ug/p/d","Base",2030,17.817690658,18.7408633033422,0.923172645342198,0.923172645342198
"446","CAF","Central African Republic","Vitamin B12","ug/p/d","High",2030,17.868597654,18.8176283702954,0.9490307162954,0.9490307162954
"447","CAF","Central African Republic","Zinc","mg/p/d","Base",2030,14.611498584,15.0037054844673,0.392206900467301,0.392206900467301
"448","CAF","Central African Republic","Zinc","mg/p/d","High",2030,14.644907287,15.0483722532712,0.4034649662712,0.4034649662712
"449","TCD","Chad","Calcium","mg/p/d","Base",2030,741.107089141,762.508810035265,21.4017208942651,21.4017208942651
"450","TCD","Chad","Calcium","mg/p/d","High",2030,742.175680626,764.157463940634,21.981783314634,21.981783314634
"451","TCD","Chad","Iron","mg/p/d","Base",2030,34.641517559,35.232964465326,0.591446906325999,0.591446906325999
