,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
ARE_PS_FO..PC,United Arab Emirates,Pork,Per-capita food consumption [kg/p/d],225,ARE,6,PS,211,FO..PC,26.99200651,27.98959113,28.93721447,29.96352078,29.02546955,31.1776453,32.02462662,32.30411699,32.64991586,33.01127845,33.39853319,33.90860816,34.43164976,34.98582963,35.53239415,36.06510486,36.58155822,37.07769086,37.56432316,38.04614423,38.53177786
ARE_PT_FO..PC,United Arab Emirates,Poultry,Per-capita food consumption [kg/p/d],225,ARE,17,PT,211,FO..PC,39.88419163,41.52638726,42.10598333,41.94264236,41.54654799,41.42541886,43.03251065,44.26462645,41.91464361,42.94117055,43.38774855,43.93344724,44.46005776,44.99546286,45.55255587,46.11888104,46.69308006,47.27559546,47.87515295,48.4908979,49.12220663
ARE_RI_FO..PC,United Arab Emirates,Pulses,Per-capita food consumption [kg/p/d],225,ARE,4,RI,211,FO..PC,80.81132045,80.51743155,81.23915528,79.52000381,79.22449734,77.62936089,75.52263029,77.29691188,78.40439217,79.31612862,80.2491294,81.32627699,82.47829581,83.67217487,84.8528839,85.99106979,87.06757357,88.09387167,89.08534483,90.06288038,91.04144608
ARE_RT_FO..PC,United Arab Emirates,Rice and products,Per-capita food consumption [kg/p/d],225,ARE,5,RT,211,FO..PC,3.316917805,3.598792824,3.430907955,3.362191546,3.514581741,3.641845535,3.665584745,3.646647121,3.642169689,3.640130994,3.630844382,3.631792371,3.635710282,3.641498826,3.646089922,3.648185612,3.646898205,3.64341521,3.637471975,3.630675666,3.622886467
ARE_SB_FO..PC,United Arab Emirates,Roots and Tubers,Per-capita food consumption [kg/p/d],225,ARE,9,SB,211,FO..PC,1.08818E-05,1.03777E-05,1.01118E-05,9.99305E-06,9.92187E-06,9.83144E-06,9.70914E-06,9.57432E-06,9.43237E-06,9.29552E-06,9.17135E-06,9.05662E-06,8.94466E-06,8.83524E-06,8.72852E-06,8.62458E-06,8.523E-06,8.42348E-06,8.32639E-06,8.23226E-06,8.14142E-06
ARE_SH_FO..PC,United Arab Emirates,Soybeans,Per-capita food consumption [kg/p/d],225,ARE,15,SH,211,FO..PC,10.6778458,10.77467178,11.08099519,11.41872427,12.25433119,12.21212969,11.93852004,11.82523621,11.60735502,11.35837706,11.43240958,11.46009376,11.51745289,11.56837839,11.6146933,11.65926682,11.70054768,11.74446189,11.78784748,11.83083818,11.87559557
ARE_SU_FO..PC,United Arab Emirates,Sugar,Per-capita food consumption [kg/p/d],225,ARE,7,SU,211,FO..PC,30.8428206,29.93708417,28.21639251,28.08961551,27.86516354,28.14069267,28.82334986,29.16878442,29.49890332,29.79690009,30.16112636,30.60581241,31.08555784,31.55883972,32.02719201,32.48585098,32.93892508,33.36527293,33.76684323,34.16677145,34.56562408
ARE_VL_FO..PC,United Arab Emirates,Vegetable Oils,Per-capita food consumption [kg/p/d],225,ARE,12,VL,211,FO..PC,12.47175207,11.89434919,11.63903548,12.04211171,12.61511167,11.21879472,12.91259419,12.96456556,12.92329826,13.17529668,13.2930322,13.43049164,13.57150739,13.71437661,13.85019479,13.97728824,14.10412524,14.22867896,14.35162673,14.47422116,14.59562944
ARE_WT_FO..PC,United Arab Emirates,Wheat and products,Per-capita food consumption [kg/p/d],225,ARE,2,WT,211,FO..PC,103.3941594,101.8619108,102.3228288,103.0059254,104.2142675,105.2146062,105.7522562,106.389376,106.5842343,107.2162089,107.6409496,108.2851321,108.99504,109.7261013,110.4461353,111.0799908,111.6262579,112.0935113,112.5022065,112.8767817,113.2449058
ARG_BT_FO..PC,Argentina,Bovine,Per-capita food consumption [kg/p/d],9,ARG,19,BT,211,FO..PC,0.88028705,0.653428733,0.790320954,0.782064021,0.797419962,0.858958623,0.873393379,0.383748921,0.563556175,0.56430592,0.563107375,0.562067507,0.561342042,0.560919657,0.560489958,0.56019264,0.560039732,0.559948949,0.559947503,0.560009755,0.560175087
ARG_BV_FO..PC,Argentina,Butter,Per-capita food consumption [kg/p/d],9,ARG,14,BV,211,FO..PC,39.62151386,38.40235942,40.47606983,44.05616431,40.95582462,41.07889434,39.04144939,39.574717,38.88086761,37.98513533,36.89865637,36.83500617,36.87717488,36.72904049,36.59848299,36.4770299,36.33365976,36.20601589,36.07792189,35.96227825,35.85199799
ARG_CN_FO..PC,Argentina,Coconuts,Per-capita food consumption [kg/p/d],9,ARG,11,CN,211,FO..PC,0.024452418,0.024201064,0.02394912,0.02369891,0.023453528,0.023215098,0.022984036,0.022759787,0.022542247,0.022331061,0.022125961,0.021927025,0.021734295,0.021547464,0.021366128,0.02118999,0.021018883,0.020852789,0.020691719,0.020535724,0.020384799
ARG_EG_FO..PC,Argentina,Eggs,Per-capita food consumption [kg/p/d],9,ARG,20,EG,211,FO..PC,14.26973484,14.63206322,14.78371057,15.20348097,15.85925237,16.39381498,17.18096281,17.04025225,17.25505313,17.46784925,18.10543447,18.10973398,18.11677438,18.10665128,18.11504964,18.11867381,18.11864512,18.13007944,18.13615989,18.13920623,18.1351678
ARG_FH_FO..PC,Argentina,Fish,Per-capita food consumption [kg/p/d],9,ARG,21,FH,211,FO..PC,5.778592448,5.936291103,5.785263716,7.077713747,5.884822033,7.209684988,6.074058137,7.294295906,7.048801893,6.937725805,7.1738347,7.299585836,7.324324032,7.376216501,7.361596805,7.329248524,7.272422014,7.255399473,7.230763439,7.201947603,7.171606045
ARG_HFCS_FO..PC,Argentina,HFCS,Per-capita food consumption [kg/p/d],9,ARG,8,HFCS,211,FO..PC,0.024452418,0.024201064,0.02394912,0.02369891,0.023453528,0.023215098,0.022984036,0.022759787,0.022542247,0.022331061,0.022125961,0.021927025,0.021734295,0.021547464,0.021366128,0.02118999,0.021018883,0.020852789,0.020691719,0.020535724,0.020384799
ARG_MA_FO..PC,Argentina,Maize and products,Per-capita food consumption [kg/p/d],9,ARG,1,MA,211,FO..PC,33.01076437,31.76147663,32.51021167,36.12851388,29.99729722,33.83600521,35.68363568,36.0223695,36.19507906,36.25966509,36.4402304,36.50669879,36.57935693,36.65392239,36.72749757,36.80046618,36.87179493,36.9443837,37.01704143,37.09031836,37.16240359
ARG_MK_FO..PC,Argentina,Milk and Dairy,Per-capita food consumption [kg/p/d],9,ARG,18,MK,211,FO..PC,12.10436948,11.66888584,11.75165299,11.0282687,10.7987137,9.525743408,8.029145781,9.301514328,9.329128753,8.881880409,8.936018236,8.936222981,8.938766838,8.942822504,8.946743767,8.950576507,8.954022499,8.958849778,8.963964485,8.968986711,8.973885588
ARG_OCG_FO..PC,Argentina,Other Coarse Grains,Per-capita food consumption [kg/p/d],9,ARG,3,OCG,211,FO..PC,16.61725273,20.61068849,20.05709295,18.01513915,15.9882201,15.29541762,14.81892666,14.58504009,18.34810272,18.26609468,18.2522215,18.24661038,18.23927276,18.22936161,18.22749241,18.2271349,18.2282783,18.23175973,18.23624049,18.24282123,18.24962923
ARG_OOS_FO..PC,Argentina,Other Oilseeds,Per-capita food consumption [kg/p/d],9,ARG,10,OOS,211,FO..PC,0.634686963,0.725741513,0.710642232,0.707696842,1.050553893,1.041336432,0.971604166,0.768552475,0.951508245,0.922898103,1.026371593,1.026751836,1.028427576,1.030606861,1.032121037,1.034002387,1.035833283,1.038091868,1.040488808,1.043277086,1.046865905
ARG_PK_FO..PC,Argentina,Ovine,Per-capita food consumption [kg/p/d],9,ARG,16,PK,211,FO..PC,6.294639265,6.750412513,6.805381885,8.081176539,8.232228648,8.852157193,9.921844927,10.6879958,11.33770982,11.66574644,11.77421577,11.84060783,11.84648534,11.82928835,11.82184923,11.84547678,11.83870355,11.85275398,11.86082413,11.88103122,11.89567999
ARG_PS_FO..PC,Argentina,Pork,Per-capita food consumption [kg/p/d],9,ARG,6,PS,211,FO..PC,0.420923924,0.346535038,0.289161673,0.8346756,0.850814264,0.867429764,0.884560055,0.902207506,0.920391666,0.939122104,0.957157486,0.97593148,0.990135896,1.009565376,1.025177722,1.042091817,1.059797514,1.076077709,1.093107865,1.10953177,1.126384922
ARG_PT_FO..PC,Argentina,Poultry,Per-capita food consumption [kg/p/d],9,ARG,17,PT,211,FO..PC,32.22752897,35.80549866,37.70154262,36.49608397,37.52611433,40.14494021,39.80950003,39.21419476,39.33847522,38.78230866,38.95226769,38.97767567,39.01082002,39.05417281,39.09721675,39.14631028,39.19740226,39.25065788,39.30934208,39.37148573,39.43431896
ARG_RI_FO..PC,Argentina,Pulses,Per-capita food consumption [kg/p/d],9,ARG,4,RI,211,FO..PC,8.093872637,8.703283506,9.299347425,9.681431198,10.07563575,10.32607555,10.40466637,10.53550523,10.75197555,9.883727746,9.97793596,10.07935918,10.17910256,10.28039005,10.3819253,10.48578829,10.59004998,10.6956952,10.80226964,10.9103106,11.01857881
ARG_RT_FO..PC,Argentina,Rice and products,Per-capita food consumption [kg/p/d],9,ARG,5,RT,211,FO..PC,9.341141577,9.984754056,10.33495526,9.304784426,9.308030438,9.313046848,9.320071105,9.32895016,9.339711251,9.352275018,9.334255393,9.395096443,9.374442535,9.389273464,9.39125561,9.405621778,9.405611072,9.418507527,9.414407619,9.416867389,9.399607364
ARG_SB_FO..PC,Argentina,Roots and Tubers,Per-capita food consumption [kg/p/d],9,ARG,9,SB,211,FO..PC,0.024452418,0.024201064,0.02394912,0.02369891,0.023453528,0.023215098,0.022984036,0.022759787,0.022542247,0.022331061,0.022125961,0.021927025,0.021734295,0.021547464,0.021366128,0.02118999,0.021018883,0.020852789,0.020691719,0.020535724,0.020384799
ARG_SH_FO..PC,Argentina,Soybeans,Per-capita food consumption [kg/p/d],9,ARG,15,SH,211,FO..PC,1.055581642,1.111575324,1.209217621,1.177679637,1.247771413,1.172883153,1.034937987,0.990467891,0.99114494,0.991908437,0.995889186,0.994717128,0.99590435,0.997140007,0.998135944,0.99899263,1.000413285,1.001965047,1.003662818,1.005395711,1.007211146
ARG_SU_FO..PC,Argentina,Sugar,Per-capita food consumption [kg/p/d],9,ARG,7,SU,211,FO..PC,38.70817778,39.98015803,40.0189792,38.96100757,39.19084577,37.8406096,35.62525623,35.36870843,34.48963789,33.94321323,33.59552481,33.31163994,33.03762566,32.73018641,32.41780899,32.11792038,31.84740482,31.56751649,31.27193625,30.9856079,30.69682302
ARG_VL_FO..PC,Argentina,Vegetable Oils,Per-capita food consumption [kg/p/d],9,ARG,12,VL,211,FO..PC,18.88918084,18.88196332,18.8722472,18.86182886,18.85319648,18.84814876,18.94045998,19.03699747,19.13786611,19.33774567,19.51908403,19.72836388,19.94200797,20.17143028,20.39924783,20.63098523,20.86998934,21.11795805,21.37264671,21.63688482,21.9076957
ARG_WT_FO..PC,Argentina,Wheat and products,Per-capita food consumption [kg/p/d],9,ARG,2,WT,211,FO..PC,117.3716066,117.3751613,117.3506871,118.4945486,118.4403179,118.3969993,118.3677868,118.4646894,118.5722192,119.0061229,119.2700449,119.5378085,119.7848543,120.0217851,120.2615493,120.4951422,120.7254693,120.9610816,121.1949172,121.434525,121.6652013
ARM_BT_FO..PC,Armenia,Bovine,Per-capita food consumption [kg/p/d],1,ARM,19,BT,211,FO..PC,0.774737551,0.754180965,0.806821856,0.773961966,0.861704546,0.921504773,0.945218003,0.937881426,0.862186334,0.856925215,0.881688842,0.902989967,0.925161433,0.949023462,0.972548875,0.996713419,1.021092085,1.046048006,1.07139943,1.096916964,1.122740651
ARM_BV_FO..PC,Armenia,Butter,Per-capita food consumption [kg/p/d],1,ARM,14,BV,211,FO..PC,17.22887426,17.51795178,18.04755562,18.78111655,19.13957086,20.8623174,21.43206542,19.79299316,19.6075899,19.75451271,20.0748083,20.32625752,20.59456976,20.92535179,21.30971998,21.66613736,22.00087574,22.34700313,22.71704041,23.09660735,23.47446382
ARM_CN_FO..PC,Armenia,Coconuts,Per-capita food consumption [kg/p/d],1,ARM,11,CN,211,FO..PC,0.347546716,0.347755803,0.34699064,0.345601133,0.344089577,0.342823846,0.341901859,0.341244524,0.340813961,0.340517567,0.340288958,0.340142523,0.340125745,0.340232228,0.340456007,0.340788639,0.341228462,0.341772739,0.34241299,0.343139333,0.343942481
ARM_EG_FO..PC,Armenia,Eggs,Per-capita food consumption [kg/p/d],1,ARM,20,EG,211,FO..PC,8.770553005,8.618841528,9.570521373,10.01781963,10.60955393,10.68311458,9.559835883,11.45799515,11.67831327,11.75188139,11.8171148,12.10796427,12.41154372,12.71174654,13.02691007,13.35288454,13.69071344,14.03246624,14.38239348,14.7390084,15.09762239
ARM_FH_FO..PC,Armenia,Fish,Per-capita food consumption [kg/p/d],1,ARM,21,FH,211,FO..PC,2.784536254,3.237915559,3.621716067,4.152670082,4.423939821,4.426237328,4.727084863,5.371766679,5.486895193,5.66121293,6.261150512,6.4985829,6.704179144,6.914712338,7.147077588,7.395344331,7.642375178,7.892067771,8.146156706,8.400325405,8.636203762
ARM_HFCS_FO..PC,Armenia,HFCS,Per-capita food consumption [kg/p/d],1,ARM,8,HFCS,211,FO..PC,0.026147177,0.026162907,0.026105341,0.026000804,0.025887084,0.025791858,0.025722494,0.02567304,0.025640648,0.025618349,0.02560115,0.025590133,0.025588871,0.025596882,0.025613717,0.025638743,0.025671832,0.02571278,0.025760948,0.025815594,0.025876017
ARM_MA_FO..PC,Armenia,Maize and products,Per-capita food consumption [kg/p/d],1,ARM,1,MA,211,FO..PC,0.762552985,0.681305099,0.679975199,0.677243613,0.68839885,0.685819135,0.683948552,0.682546371,0.681627807,0.681035249,0.682859725,0.685351015,0.687846519,0.689717488,0.691300819,0.692531331,0.693337124,0.693725528,0.693684163,0.693230383,0.692394722
ARM_MK_FO..PC,Armenia,Milk and Dairy,Per-capita food consumption [kg/p/d],1,ARM,18,MK,211,FO..PC,18.5629563,19.67568524,20.82021233,22.1024274,23.16402581,23.49034753,24.42743085,25.38121316,25.69867915,26.35435144,27.05878724,27.72540025,28.44102699,29.20509876,29.97592277,30.76464834,31.57291319,32.40068416,33.24417137,34.09798026,34.9598767
ARM_OCG_FO..PC,Armenia,Other Coarse Grains,Per-capita food consumption [kg/p/d],1,ARM,3,OCG,211,FO..PC,2.949715223,2.803649821,3.082841727,3.220008032,3.516364159,3.153672098,3.118657481,3.189136655,3.974817824,3.151528126,3.166111465,3.186074994,3.207086745,3.218079485,3.225777541,3.230095507,3.230812376,3.229628584,3.226821771,3.2227709,3.217642899
ARM_OOS_FO..PC,Armenia,Other Oilseeds,Per-capita food consumption [kg/p/d],1,ARM,10,OOS,211,FO..PC,0.096341624,0.096399584,0.099157079,0.085943264,0.086548965,0.082318673,0.085023337,0.084859873,0.078919319,0.083707693,0.085659184,0.087330076,0.089166523,0.091084474,0.092950194,0.094858349,0.096801308,0.098793199,0.100811547,0.102866186,0.104961444
ARM_PK_FO..PC,Armenia,Ovine,Per-capita food consumption [kg/p/d],1,ARM,16,PK,211,FO..PC,6.267012132,6.961832173,7.279062907,7.465726389,8.355273832,8.238680834,6.976209487,7.097087096,6.981750709,7.133361945,6.993981153,7.109004643,7.201593059,7.288143696,7.377052536,7.466154881,7.558416076,7.650880514,7.740234177,7.834276452,7.925684494
ARM_PS_FO..PC,Armenia,Pork,Per-capita food consumption [kg/p/d],1,ARM,6,PS,211,FO..PC,0.006925666,0.007623117,0.009050406,0.011150301,0.011382529,0.011629264,0.011894668,0.012177004,0.012475814,0.012788489,0.012987492,0.013301402,0.013593968,0.013899791,0.014195613,0.014497921,0.014803946,0.015105441,0.015406548,0.015704114,0.015999968
ARM_PT_FO..PC,Armenia,Poultry,Per-capita food consumption [kg/p/d],1,ARM,17,PT,211,FO..PC,8.161911436,8.677979053,9.152236501,9.356099082,10.3926295,9.013523591,8.949067235,9.815389399,9.364769739,10.00454215,10.06650304,10.34459619,10.60540107,10.85709066,11.1098471,11.3683722,11.62796392,11.88717485,12.14816167,12.41115649,12.67530825
ARM_RI_FO..PC,Armenia,Pulses,Per-capita food consumption [kg/p/d],1,ARM,4,RI,211,FO..PC,2.249869905,2.063316883,2.46785239,2.491267448,2.947732275,3.136142193,3.297070821,3.339369578,3.148579175,3.502965283,3.551648607,3.609905329,3.667975626,3.721599059,3.773812124,3.826164031,3.876865236,3.926473359,3.974765232,4.022088514,4.066708797
ARM_RT_FO..PC,Armenia,Rice and products,Per-capita food consumption [kg/p/d],1,ARM,5,RT,211,FO..PC,7.552704841,7.506620415,7.677613213,7.803286426,7.879766755,7.964574784,8.062224966,8.169164665,8.284864152,8.407403523,8.478957996,8.610578515,8.739968001,8.855348196,8.97239863,9.085097286,9.193185714,9.29940643,9.399035572,9.495866014,9.587488175
ARM_SB_FO..PC,Armenia,Roots and Tubers,Per-capita food consumption [kg/p/d],1,ARM,9,SB,211,FO..PC,0.204357469,0.204480412,0.204030496,0.203213466,0.202324671,0.201580421,0.201038293,0.20065178,0.200398609,0.200224329,0.200089907,0.200003803,0.199993938,0.20005655,0.200188132,0.20038372,0.200642336,0.200962371,0.201338838,0.201765928,0.202238179
ARM_SH_FO..PC,Armenia,Soybeans,Per-capita food consumption [kg/p/d],1,ARM,15,SH,211,FO..PC,1.928328267,2.139315058,2.249811645,2.349647261,2.510883122,2.604813141,2.641012768,2.802900662,2.865103256,2.873398877,2.891676255,2.911487629,2.955330968,2.998714979,3.04108311,3.084810222,3.130148673,3.17673719,3.223844435,3.271924139,3.320490465
ARM_SU_FO..PC,Armenia,Sugar,Per-capita food consumption [kg/p/d],1,ARM,7,SU,211,FO..PC,25.24254646,25.54545406,25.83785149,26.18371615,26.57756602,26.92552023,29.22220132,32.48343261,30.25209171,30.386772,30.75834449,31.28595557,31.81928651,32.30266545,32.7839677,33.2872008,33.82857371,34.35417928,34.85932944,35.37752486,35.89721242
ARM_VL_FO..PC,Armenia,Vegetable Oils,Per-capita food consumption [kg/p/d],1,ARM,12,VL,211,FO..PC,3.815461069,3.528112635,4.232034204,4.022193439,3.85798083,3.712554474,3.696874868,4.071683481,3.987062588,4.002026974,4.005170422,4.05787428,4.115832149,4.175660259,4.234147084,4.290870064,4.349530905,4.408159257,4.466171632,4.523947271,4.580653144
ARM_WT_FO..PC,Armenia,Wheat and products,Per-capita food consumption [kg/p/d],1,ARM,2,WT,211,FO..PC,139.3379916,141.6019976,145.6442387,147.9944181,148.9728337,150.5336469,152.0945278,153.5265355,155.2620118,156.9672111,158.5075532,160.3706834,162.174707,163.8763587,165.6210425,167.3555284,169.0866666,170.8150666,172.5507628,174.2861561,176.0404812
ATG_BT_FO..PC,Antigua and Barbuda,Bovine,Per-capita food consumption [kg/p/d],8,ATG,19,BT,211,FO..PC,1.391010378,1.440664928,1.408213831,1.409875707,1.400413148,1.42044961,1.574589512,1.624013226,1.654536374,1.591297336,1.611594067,1.625819399,1.639448404,1.654598674,1.668874804,1.683994105,1.698936773,1.714041927,1.729303065,1.744433867,1.759941338
ATG_BV_FO..PC,Antigua and Barbuda,Butter,Per-capita food consumption [kg/p/d],8,ATG,14,BV,211,FO..PC,16.84113978,17.40019112,18.24575035,18.69304788,17.38425661,15.93895156,15.87093279,15.6744482,15.10373965,14.85256668,14.77754661,14.73509079,14.69577568,14.65347737,14.61905866,14.58816914,14.54661714,14.50808426,14.4750552,14.44609607,14.42321171
ATG_CN_FO..PC,Antigua and Barbuda,Coconuts,Per-capita food consumption [kg/p/d],8,ATG,11,CN,211,FO..PC,10.56401229,10.44724643,10.33303363,10.22244056,10.11378003,10.00770628,9.904618775,9.802768202,9.704026884,9.607624645,9.513842586,9.422850412,9.333234023,9.24744304,9.16371905,9.083146983,9.005520443,8.930883836,8.859200809,8.790204159,8.725394258
ATG_EG_FO..PC,Antigua and Barbuda,Eggs,Per-capita food consumption [kg/p/d],8,ATG,20,EG,211,FO..PC,2.665709055,2.747231589,2.746618989,2.82829861,2.814627478,2.810678392,2.738403449,2.661346786,2.694347843,2.713072898,2.733868248,2.760236916,2.788913019,2.817600605,2.847679558,2.877440235,2.909214066,2.939915772,2.973346821,3.007603307,3.042733922
ATG_FH_FO..PC,Antigua and Barbuda,Fish,Per-capita food consumption [kg/p/d],8,ATG,21,FH,211,FO..PC,58.15261113,58.31092564,63.07369579,59.28277832,62.18820505,57.84406828,59.56019772,60.47391883,62.82982174,67.27294252,66.25641001,66.39516748,67.4125095,68.12575226,68.72864785,69.44180959,69.81898973,71.24916005,72.46949127,73.69190382,74.88772096
ATG_HFCS_FO..PC,Antigua and Barbuda,HFCS,Per-capita food consumption [kg/p/d],8,ATG,8,HFCS,211,FO..PC,0.014847033,0.014682926,0.014522407,0.014366976,0.01421426,0.014065181,0.013920298,0.013777154,0.013638379,0.013502892,0.013371087,0.013243204,0.013117254,0.01299668,0.012879011,0.012765773,0.012656674,0.012551777,0.012451031,0.012354061,0.012262974
ATG_MA_FO..PC,Antigua and Barbuda,Maize and products,Per-capita food consumption [kg/p/d],8,ATG,1,MA,211,FO..PC,0.000805438,0.000806289,0.000834066,0.000849696,0.000853708,0.000847271,0.000857689,0.000877813,0.000876023,0.000862068,0.000862982,0.000864647,0.000866717,0.000868988,0.000871483,0.000874165,0.000877027,0.000880123,0.000883504,0.000887077,0.00089107
ATG_MK_FO..PC,Antigua and Barbuda,Milk and Dairy,Per-capita food consumption [kg/p/d],8,ATG,18,MK,211,FO..PC,10.75136157,11.51131386,11.17398817,11.01692817,10.73710166,10.79764943,9.138247184,9.490664482,9.505104797,8.549535791,8.577766237,8.584826663,8.598791541,8.617201447,8.635394887,8.655865296,8.680582366,8.705939051,8.735706375,8.766954458,8.800716347
ATG_OCG_FO..PC,Antigua and Barbuda,Other Coarse Grains,Per-capita food consumption [kg/p/d],8,ATG,3,OCG,211,FO..PC,0.008422037,0.00831429,0.007718672,0.007780521,0.006515191,0.006297385,0.005364163,0.00542197,0.005227895,0.005200332,0.00515438,0.005111175,0.005069953,0.005026835,0.00498528,0.004944368,0.004904139,0.004864327,0.00482486,0.004785345,0.004746545
